ID,Site Num,Date Local,NO2 Units,NO2 MEAN,O3 Units,O3 MEAN
2014-4221,5005,11/27/2014,Parts per billion,20.265217,Parts per million,0.020792
2014-4222,5005,11/27/2014,Parts per billion,20.265217,Parts per million,0.020792
2014-4223,5005,11/28/2014,Parts per billion,30.456522,Parts per million,0.013333
2014-4224,5005,11/28/2014,Parts per billion,30.456522,Parts per million,0.013333
2014-4225,5005,11/28/2014,Parts per billion,30.456522,Parts per million,0.013333
2014-4226,5005,11/28/2014,Parts per billion,30.456522,Parts per million,0.013333
2014-4227,5005,11/29/2014,Parts per billion,21.321739,Parts per million,0.032333
2014-4228,5005,11/29/2014,Parts per billion,21.321739,Parts per million,0.032333
2014-4229,5005,11/29/2014,Parts per billion,21.321739,Parts per million,0.032333
2014-4230,5005,11/29/2014,Parts per billion,21.321739,Parts per million,0.032333
2014-4231,5005,11/30/2014,Parts per billion,11.430435,Parts per million,0.020792
2014-4232,5005,11/30/2014,Parts per billion,11.430435,Parts per million,0.020792
2014-4233,5005,11/30/2014,Parts per billion,11.430435,Parts per million,0.020792
2014-4234,5005,11/30/2014,Parts per billion,11.430435,Parts per million,0.020792
2014-4235,5005,12/1/2014,Parts per billion,19.986957,Parts per million,0.008583
2014-4236,5005,12/1/2014,Parts per billion,19.986957,Parts per million,0.008583
2014-4237,5005,12/1/2014,Parts per billion,19.986957,Parts per million,0.008583
2014-4238,5005,12/1/2014,Parts per billion,19.986957,Parts per million,0.008583
